MaxAbsEStateIndex,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGLO,AvgIpc,Kappa2,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA7,SMR_VSA10,SMR_VSA3,SMR_VSA7,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA8,EState_VSA6,NHOHCount,NumAliphaticHeterocycles,NumAromaticRings,MolLogP,fr_Al_COO,fr_Ar_COO,fr_COO,fr_C_O_noCOO,fr_NH1,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_ester,fr_ketone,fr_nitro,fr_para_hydroxylation
12.592278964054758,1.05,10.126160472425767,-2.1174300360480727,2.3823312318143866,5.241818181818182,0.0,0.0,0.0,30.33183534230805,17.344077837318974,0.0,59.65783953108687,24.546017692391587,11.075832682792555,6.176298517443475,15.921440167465814,0.0,12.13273413692322,2,0,2,4.147200000000001,0,1,1,0,1,0,2,0,0,0,0,1
13.655534832793407,1.16,10.003988021077399,-2.0481724162578905,2.799410528882768,6.763884813845741,5.817220841045895,0.0,0.0,70.67489364566974,33.99110349782857,0.0,70.54524932543742,4.39041504767482,21.540500358468428,15.59410622697613,30.034913297707618,17.222229166972415,24.454870388896232,1,0,2,4.365500000000003,1,0,1,0,0,2,0,1,0,0,0,0
11.269741108909127,1.2083333333333333,10.081317764311981,-2.093842369343692,2.811853980581545,6.275814589842614,5.749511833283905,0.0,0.0,48.382475525392664,22.559616494716465,4.567099647791355,59.28540045747372,5.687386274683562,22.75272987186144,17.760115212910407,16.82083097824245,10.902924932081056,7.109797541277533,3,0,3,3.2159200000000014,1,0,1,0,0,0,1,1,0,0,0,0
13.087994299571683,1.0769230769230769,10.080446079039438,-2.077863820133947,2.9223636006455713,7.216233135278674,5.749511833283905,0.0,5.907179729351506,54.95175817061889,34.380349839616926,4.567099647791355,64.30803377121505,0.0,30.663179747649774,15.95222176079788,21.615368162314272,10.902924932081056,42.008732531376936,0,0,3,4.015720000000003,0,0,0,2,0,0,0,1,1,0,0,0
11.142787383471907,1.1578947368421053,10.13141071855211,-2.1343428183465796,2.3930773530840233,5.510041665937221,0.0,0.0,0.0,30.686289896772447,40.545957617784005,0.0,57.5703720216463,11.374772549367124,11.075832682792555,0.0,15.921440167465814,0.0,30.33183534230805,2,0,2,4.743620000000002,0,1,1,0,1,0,2,0,0,0,0,1
12.48703656462585,1.25,10.061893252842554,-2.0679808826555286,2.6364966783642676,5.5074002291289075,0.0,0.0,0.0,42.81902403369567,23.353490124549303,4.567099647791355,57.86922762914028,0.0,21.42617727694885,18.26303078967502,27.309296157162734,0.0,48.87034417246722,1,0,2,2.8450200000000017,1,0,1,1,0,0,0,0,0,1,0,0
10.762425070336777,1.2,9.968471760898748,-2.0857579653870726,2.165506939440076,4.964460295417243,0.0,0.0,0.0,30.38936785217202,5.969305287951849,0.0,35.392371257240434,0.0,11.075832682792555,11.21535880699783,37.81602062862726,0.0,6.923737199690624,1,0,1,3.073200000000001,1,0,1,0,0,0,0,0,0,0,0,0
10.916244733634706,1.1764705882352942,9.977604551810945,-2.083501332160616,2.35984572389062,4.454042614687935,5.749511833283905,0.0,0.0,35.392371257240434,16.74175371688144,0.0,41.96165390246666,0.0,18.18563022407009,4.794537184071822,18.405094737549014,10.772448428929591,14.033534740968157,1,0,2,3.036500000000001,1,0,1,0,0,0,0,1,0,0,0,0
13.966636432350718,1.1666666666666667,9.969310125755085,-2.090853748838542,2.3826482345604867,5.001422908877978,5.817220841045895,0.0,0.0,24.117007251546223,5.969305287951849,0.0,59.911608880435764,4.39041504767482,11.075832682792555,4.794537184071822,18.405094737549014,11.126902983393991,19.056471336613843,1,0,2,3.6808000000000023,1,0,1,0,0,0,0,0,0,0,0,0
11.074125668403266,1.25,10.048864315169393,-2.0844112111477107,2.3455515991400455,7.28336164864393,5.749511833283905,0.0,0.0,49.60395324945835,18.014630682737582,0.0,47.05114893251585,0.0,17.045137970744406,16.00989599106965,31.898114582465862,6.076020106833881,12.13273413692322,1,0,1,3.2184000000000017,1,0,1,1,0,2,0,0,1,0,0,0
11.756490956384084,1.125,10.048339308123852,-2.1745606256594425,2.4175674152806668,8.480376579020922,11.350562644267594,0.0,0.0,70.37516484853022,18.014630682737582,0.0,47.05114893251585,0.0,17.53966138688739,20.7467589448697,52.66932618153773,6.076020106833881,18.208754243757102,0,0,1,4.475500000000004,0,0,0,2,0,2,0,0,2,0,0,0
