MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,BCUT2D_MWHI,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA8,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState9,NHOHCount,NumAmideBonds,fr_NH1,fr_alkyl_halide,fr_aryl_methyl,fr_ketone,fr_para_hydroxylation
12.442533332209784,-0.2480965316950161,16.483870967741936,520.4300000000002,79.91873131793793,-2.56,19.897041906447136,5.749511833283905,16.66667543614586,5.131558479839333,5.907179729351506,4.794537184071822,4.9839785209472085,4.992404732635669,0.0,11.336785877934737,0.0,19.374790486512623,0.0,10.30076712495354,4.992404732635669,19.95144078712955,7.109797541277533,45.27314286372751,17.248535499851716,14.790514511606428,34.3791013437433,4.794537184071822,0.0,19.410925891078243,0.0,16.292640740919246,93.04,17.760657950383713,30.99002960412074,15.966132467369267,23.098670827325854,25.318551785034636,32.046575604766076,31.223115755538558,9.473725907600098,21.8917782514982,13.946335326072816,1.5353439965818216,0.8745978841470685,1.6256618093337565,1.6175124747467713,2.0,1.0,1.0,0.0,0.0,0.0,0.0
12.421265971098673,-0.2758743094727938,16.483870967741936,475.97900000000016,35.49569288533137,-2.75,19.897041906447136,5.749511833283905,16.66667543614586,5.131558479839333,5.907179729351506,4.794537184071822,4.9839785209472085,4.992404732635669,0.0,22.937725768167255,0.0,19.374790486512623,0.0,10.30076712495354,4.992404732635669,19.95144078712955,7.109797541277533,45.823056661636414,17.248535499851716,14.790514511606428,34.3791013437433,4.794537184071822,0.0,19.410925891078243,5.022633313741326,16.292640740919246,93.04,28.532803097408944,20.767798255004422,15.966132467369267,23.098670827325854,25.318551785034636,32.046575604766076,15.293171857589208,21.074665797832616,21.804649555375924,13.950675061556097,1.4408223916435503,0.6035716495791675,1.5334087229140034,1.6121956344689936,2.0,1.0,1.0,0.0,0.0,0.0,0.0
13.947603485556574,-0.8240746163685719,16.433333333333334,445.4970000000001,32.166707111512295,-3.11,19.897041906447136,5.749511833283905,22.483896277191754,5.131558479839333,5.907179729351506,4.794537184071822,9.374393568622029,4.992404732635669,0.0,11.336785877934737,0.0,23.765205534187444,0.0,10.30076712495354,4.992404732635669,6.923737199690624,13.716679505790452,46.617644188940986,17.248535499851716,14.790514511606428,34.882016920507915,4.794537184071822,5.817220841045895,12.487188691387619,0.0,16.292640740919246,93.04,18.263573527148328,20.767798255004422,33.79438448522199,23.479173053230227,14.033534740968157,18.19910120538483,15.293171857589208,9.473725907600098,21.488454086571075,13.279025559637418,1.1740677428193043,-0.9875597532385519,1.5106890956566281,1.5964279609780285,2.0,1.0,1.0,0.0,0.0,0.0,0.0
12.377204650573677,-0.2356081862394992,16.433333333333334,553.403,126.91270447813828,-2.3099999999999996,19.897041906447136,5.749511833283905,16.66667543614586,5.131558479839333,5.907179729351506,4.794537184071822,4.9839785209472085,4.992404732635669,0.0,11.336785877934737,0.0,19.374790486512623,0.0,10.30076712495354,4.992404732635669,6.923737199690624,13.716679505790452,44.37060561896049,17.248535499851716,14.790514511606428,34.88201692050792,4.794537184071822,3.5701822710653963,12.487188691387619,0.0,16.292640740919243,93.04,11.65669156263541,31.13092283216964,21.529583959066265,30.208468368603388,18.208754243757102,47.71370903214351,15.293171857589208,9.473725907600098,21.8618903194923,13.773177954952844,1.5787465032123502,0.9883513951867935,1.7354724289899615,1.4852976839245406,2.0,1.0,1.0,0.0,0.0,0.0,0.0
12.549726001511715,-3.7341666666666646,11.789473684210526,273.313,32.22791694227492,-2.2699999999999996,10.090505915787915,10.644995308801679,0.0,9.837253136417502,0.0,0.0,8.417796984328938,0.0,0.0,30.33183534230805,17.099768503694133,13.524324379169643,0.0,4.9839785209472085,0.0,9.79096695103555,0.0,54.727780119305955,5.749511833283905,0.0,18.508302900116853,9.837253136417502,0.0,0.0,0.0,10.902924932081056,70.16,15.540478784319454,5.386224214464796,5.516700717616262,18.3295777085363,30.33183534230805,6.06636706846161,4.9839785209472085,0.0,3.0100588151927443,10.344099741748552,0.746755479969766,-0.24279525699168514,1.4508333333333332,-3.7341666666666646,2.0,0.0,1.0,0.0,0.0,0.0,2.0
14.07468209477804,-0.8266672089611646,16.483870967741936,459.52400000000017,32.16670718471839,-3.11,19.897041906447136,5.749511833283905,22.483896277191754,5.131558479839333,5.907179729351506,4.794537184071822,9.374393568622029,4.992404732635669,0.0,11.336785877934737,0.0,23.765205534187444,0.0,10.30076712495354,4.992404732635669,19.95144078712955,7.109797541277533,46.617644188940986,17.248535499851716,14.790514511606428,34.3791013437433,4.794537184071822,5.817220841045895,19.410925891078243,0.0,16.292640740919246,93.04,17.760657950383713,20.767798255004422,33.79438448522199,23.479173053230227,20.95727194065878,18.19910120538483,15.293171857589208,9.473725907600098,21.555710423597986,13.401647826072818,1.1707606632484886,-0.9974562295760009,1.269828476000423,1.5970046622467713,2.0,1.0,1.0,0.0,0.0,0.0,0.0
11.137465461493239,-0.7779238578147305,15.75,272.348,16.366574148313255,-1.81,9.67362704263206,6.544756405912575,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,18.19910120538483,42.14902819082864,9.901064578912528,0.0,9.467009378641833,0.0,39.399649663280364,6.544756405912575,35.5228477603919,0.0,0.0,33.12943929649492,24.304871618822983,0.0,25.104853885926705,0.0,10.902924932081056,45.47,6.544756405912575,6.041840829147961,25.027035152367425,16.643603701010253,0.0,22.766200853176187,24.813751198693335,5.106527394840706,13.581791330729821,10.358163055345594,3.5535241874527594,-0.7779238578147305,0.9260648148148147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10.636047335600907,-0.7556684618291756,11.235294117647058,231.29499999999993,16.365241572759892,-1.7699999999999996,9.67362704263206,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,32.046575604766076,12.741599977525652,9.901064578912528,0.0,4.567099647791355,0.0,32.730958474381225,0.0,36.02576333715651,0.0,0.0,15.642932330583909,11.339293589984397,0.0,31.749653560165644,0.0,10.902924932081056,42.230000000000004,6.4208216229260096,12.462662452073968,0.0,16.46637642377805,0.0,16.83031028786604,32.046575604766076,5.106527394840706,10.636047335600907,9.931548563869994,2.4459618291761154,-0.3138369236583517,2.1346192365835224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
13.38573791711869,-1.0558926810189437,10.636363636363637,299.276,19.14564244478291,-2.9499999999999993,9.67362704263206,0.0,23.167198461740632,0.0,0.0,4.794537184071822,8.78083009534964,0.0,0.0,30.33183534230805,35.65332426354337,18.681894674262168,0.0,4.567099647791355,0.0,0.0,0.0,83.68596835640481,11.436898107967467,0.0,15.456871988997,0.0,11.63444168209179,15.921440167465814,0.0,5.687386274683562,42.230000000000004,11.470631221048501,11.126902983393991,12.13273413692322,16.960786791017508,30.33183534230805,6.06636706846161,0.0,5.106527394840706,12.277456118249766,9.106385553004836,1.1141854056437401,-3.3103374369337564,3.0159013605442175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10.602828326208556,-0.7609614092550594,11.944444444444445,245.32199999999997,16.365242520557207,-1.7699999999999996,9.67362704263206,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.83757866753348,18.258300695141912,9.901064578912528,0.0,4.567099647791355,0.0,39.15178009730724,0.0,36.02576333715651,0.0,0.0,15.642932330583909,16.754284059381177,0.0,32.75548471369488,0.0,10.902924932081056,42.230000000000004,11.83581209232279,6.544756405912575,5.516700717616262,10.949675706161791,0.0,16.83031028786604,38.970312804456704,5.106527394840706,10.602828326208556,9.895727524072583,2.5346296952422946,-0.7609614092550594,2.1159215561224487,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
