FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_LOGPLOW,AvgIpc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA7,SMR_VSA3,SMR_VSA7,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA6,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,NumAromaticRings,NumHeteroatoms,RingCount,MolLogP,fr_Al_COO,fr_Ar_COO,fr_COO,fr_NH1,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_para_hydroxylation
1.1538461538461537,35.49569166449209,10.108200990781118,-2.2183863145607003,2.9910757870097813,10.05365155780638,5.749511833283905,5.907179729351506,14.156174015934997,54.44884259385427,9.883888251797686,64.81094934797966,0.0,30.036013053684474,11.21535880699783,0.0,22.845177367156435,5.022633313741326,10.902924932081056,35.942365462915326,1.605161848000433,1,0,3,6,3,3.6704000000000025,0,0,0,1,0,0,1,0
1.0454545454545454,16.633473550891974,10.155420330828528,-2.0043888180842018,2.46996146760646,10.423315998847038,5.687386274683562,0.0,20.228636537531145,24.26546827384644,0.0,68.25665750845941,22.74954509873425,20.9224547804279,0.0,20.228636537531145,10.357988675768818,0.0,0.0,0.0,0.0,2,0,2,9,2,2.9448000000000016,0,1,1,1,0,2,0,0
1.0714285714285714,16.559122478462378,9.444764474449805,-2.5879366152674677,2.899239231036813,4.736862953800049,0.0,0.0,14.383611552215466,80.61130169812292,0.0,11.64912463690315,0.0,23.136845991665417,19.120474506015512,34.501605123439134,79.56443735893518,0.0,0.0,6.923737199690624,0.0,0,0,0,4,4,4.655200000000004,0,0,0,0,1,0,5,0
1.0689655172413792,16.55982916514391,9.51943744274268,-2.56351099042858,2.9682381414654198,10.470530430962235,5.601050810983688,5.907179729351506,9.589074368143644,106.22740264159073,0.0,34.88945568047582,0.0,17.477535828287042,15.95222176079788,22.665793031116348,93.11976066487816,0.0,0.0,0.0,0.0,2,1,1,4,5,4.743600000000004,0,0,0,0,0,0,6,0
0.9444444444444444,16.339560626096585,10.107143701274966,-1.993582615181538,2.390731379615023,9.523678331894054,17.09277939380059,0.0,4.794537184071822,24.26546827384644,0.0,64.82063119212685,0.0,5.106527394840706,0.0,0.0,0.0,0.0,22.292943266678478,48.53093654769288,0.0,1,0,3,3,3,3.1656000000000017,0,0,0,0,0,0,1,2
1.3333333333333333,16.365696663758666,10.138882844962442,-1.945335945812428,2.0570524174272227,5.106527394840706,0.0,0.0,0.0,18.5632087982215,0.0,41.468391364074314,0.0,11.075832682792555,4.794537184071822,0.0,12.487188691387619,0.0,6.076020106833881,12.999757306524504,0.0,1,0,1,2,1,2.1744999999999997,1,0,1,0,0,0,0,0
1.1612903225806452,16.289439049244233,9.891673720096888,-2.2146811738475063,3.0192520650336143,20.63637078852845,0.0,5.907179729351506,4.794537184071822,56.93002447510507,5.316788604006331,60.19936726134057,0.0,46.0834174830311,11.21535880699783,11.835812092322787,57.43294005186969,0.0,0.0,6.076020106833881,0.0,4,0,1,5,2,3.5370000000000026,0,0,0,1,2,0,0,0
1.1304347826086956,35.49678429155927,9.916041286875013,-2.443620745591093,2.887682255767422,10.05365155780638,0.0,5.907179729351506,9.694446914922299,24.26546827384644,4.899909730850478,63.63673909010791,5.687386274683562,30.50348423654005,15.256385731842123,0.0,11.126902983393991,10.045266627482652,0.0,12.13273413692322,0.0,1,2,2,6,4,3.4788000000000023,0,0,0,1,0,1,3,0
1.15,35.49569134613183,10.002162858539599,-2.2727930416628817,2.5840836386851525,4.899909730850478,6.544756405912575,5.907179729351506,9.786941916707491,18.19910120538483,0.0,64.6804728448282,5.687386274683562,25.21129312071197,4.794537184071822,0.0,11.126902983393991,5.022633313741326,0.0,18.013948781989278,1.7624253590325019,0,1,2,4,3,3.1538000000000013,0,0,0,0,0,1,1,0
1.5333333333333334,16.365284308929606,9.89379136677932,-2.1658038837851334,2.4881081753570387,5.106527394840706,5.783244946364939,0.0,9.589074368143644,25.18037091493942,0.0,12.152040213667762,0.0,16.859077629157497,9.589074368143644,11.835812092322787,39.02784531432067,0.0,0.0,0.0,0.0,1,0,0,3,1,2.4127,1,0,1,0,2,0,0,0
1.05,19.413175915956863,10.126160472425767,-2.0599501674575134,2.3823312318143866,10.423315998847038,0.0,0.0,0.0,30.33183534230805,0.0,59.65783953108687,24.546017692391587,11.075832682792555,6.176298517443475,0.0,15.921440167465814,0.0,0.0,12.13273413692322,0.0,2,0,2,6,2,4.147200000000001,0,1,1,1,0,2,0,1
1.16,32.19713293728932,10.003988021077399,-1.9672676281356962,2.799410528882768,5.106527394840706,5.817220841045895,0.0,9.00343567623629,70.67489364566974,0.0,70.54524932543742,4.39041504767482,21.540500358468428,15.59410622697613,5.817220841045895,30.034913297707618,0.0,17.222229166972415,24.454870388896232,-1.03640962523839,1,0,2,5,3,4.365500000000003,1,0,1,0,2,0,1,0
